5136,11,4.5
918,11,5
2824,11,4.5
3867,11,4
860,11,4
2968,11,5
3525,11,4
4323,11,5
4360,11,4
89,11,4
442,11,3
3556,11,4
2492,11,4.5
5062,11,4
2486,11,3.5
5136,12,5
918,12,5
3867,12,4
860,12,4
3712,12,4.5
2968,12,4.5
3525,12,4
4323,12,5
4360,12,4
2756,12,5
89,12,4.5
3556,12,4
2492,12,3.5
5062,12,4
2486,12,2
4942,12,3.5
2288,12,3.5
5136,13,5
918,13,4.5
2824,13,5
3867,13,4.5
860,13,4.5
2968,13,5
3525,13,4.5
4323,13,5
3617,13,5
4360,13,4.5
2756,13,4.5
89,13,5
442,13,3
3556,13,4
5261,13,5
2492,13,3.5
5062,13,4.5
2486,13,4.5
4942,13,4
2267,13,3.5
4809,13,4.5
3853,13,3.5
2288,13,3.5
5136,14,4
3712,14,4.5
2968,14,2
3525,14,3.5
4323,14,5
3617,14,3.5
4360,14,5
2756,14,3.5
442,14,4
3556,14,4
2492,14,3.5
5062,14,4.5
2486,14,3.5
4942,14,4
4809,14,3.5
1648,22,4
5136,22,5
918,22,3
2824,22,4.5
3867,22,4
860,22,2.5
2968,22,5
3525,22,3
4323,22,4
3617,22,4
4360,22,4.5
2756,22,4
442,22,1
3556,22,3
5261,22,1.5
2492,22,4
5062,22,4
2486,22,2.5
4942,22,3.5
4809,22,5
2288,22,3.5
1648,24,3
5136,24,5
2824,24,4
3867,24,3
860,24,3
2968,24,0.5
3525,24,3.5
4323,24,5
3617,24,4
4360,24,4
2756,24,4
89,24,5
442,24,5
3556,24,5
5261,24,0.5
2492,24,4
5062,24,4
2486,24,4.5
4942,24,4
2267,24,5
3853,24,5
2288,24,3
5136,38,5
918,38,5
2968,38,0.5
3525,38,4
4323,38,5
4360,38,3
89,38,5
442,38,3
5062,38,4
2486,38,3
4942,38,5
2267,38,1.5
4809,38,5
3853,38,5
5136,63,3
860,63,4
2968,63,2.5
3525,63,3.5
4323,63,2
442,63,2
5261,63,4
2492,63,4
2486,63,3.5
3853,63,4
2288,63,5
918,77,5
2824,77,5
860,77,4.5
2968,77,3
3525,77,4.5
4323,77,3.5
3617,77,3.5
4360,77,4
2756,77,4
442,77,4
5261,77,5
2492,77,4
5062,77,4
2486,77,4.5
4942,77,5
2267,77,4
3853,77,4.5
2288,77,5
5136,85,5
3867,85,4.5
2968,85,3
3525,85,4
4323,85,5
4360,85,4.5
442,85,5
3556,85,4
2492,85,5
5062,85,4
2486,85,4.5
4942,85,3.5
3853,85,4
2288,85,3
5136,98,3.5
2824,98,5
3867,98,4
860,98,4
2968,98,4.5
3525,98,3.5
4323,98,4
3617,98,5
4360,98,3
2756,98,5
442,98,4
3556,98,3.5
5261,98,3.5
2492,98,5
5062,98,4
2486,98,2
4942,98,4.5
2267,98,3
4809,98,4.5
3853,98,3
2288,98,4
1648,105,4.5
5136,105,5
918,105,5
860,105,4.5
2968,105,5
3525,105,4
4323,105,5
4360,105,3.5
2756,105,4
89,105,5
442,105,5
3556,105,4
5261,105,5
2492,105,3.5
5062,105,4.5
2486,105,4.5
4942,105,4.5
2288,105,2
2824,107,5
860,107,3.5
2968,107,4.5
3525,107,4
2756,107,4
5261,107,3.5
5062,107,4
2486,107,3
4942,107,2.5
2288,107,3
5136,114,3.5
3867,114,4
3712,114,4
2968,114,2.5
3525,114,3.5
4323,114,5
4360,114,4.5
2756,114,3
89,114,3.5
3556,114,3.5
2492,114,4
2486,114,2.5
4942,114,3
2288,114,2
5136,120,5
2824,120,4
3867,120,5
3712,120,5
2968,120,5
3525,120,4
4323,120,0.5
4360,120,3
2756,120,4
442,120,5
3556,120,3.5
2492,120,3.5
5062,120,4.5
2486,120,4
4942,120,4.5
2267,120,2.5
3853,120,5
2288,120,4
5136,121,5
918,121,4.5
2824,121,4
3867,121,5
3712,121,5
2968,121,4.5
3525,121,4
4323,121,1
4360,121,4
2756,121,5
442,121,5
3556,121,3
5261,121,1
2492,121,4
5062,121,4.5
2486,121,4
4942,121,4.5
3853,121,5
2288,121,4
5136,122,5
2824,122,4
3867,122,5
3712,122,5
2968,122,5
3525,122,4
4323,122,0.5
4360,122,3
2756,122,4
442,122,5
3556,122,3.5
2492,122,5
5062,122,5
2486,122,4.5
4942,122,4.5
2267,122,2.5
3853,122,4
2288,122,4
2968,134,2
3556,134,4.5
5062,134,4
2486,134,2
2267,134,2.5
5136,141,3
860,141,2.5
2968,141,2.5
3525,141,4.5
89,141,4.5
442,141,3
5261,141,3.5
5062,141,4.5
2486,141,2
4942,141,4
3853,141,4
1648,146,2.5
5136,146,4
860,146,3.5
3712,146,5
2968,146,5
3525,146,2.5
4323,146,0.5
3617,146,3.5
2756,146,3.5
3556,146,4.5
2492,146,3.5
5062,146,3.5
2486,146,4
2267,146,4
4809,146,4
2288,146,4
5136,153,4.5
3712,153,4
2968,153,5
3525,153,3.5
4323,153,4
442,153,3
3556,153,4
2492,153,4
5062,153,4.5
2486,153,4
3853,153,4.5
2288,153,1.5
1648,155,5
5136,155,5
2824,155,5
3867,155,5
860,155,4
2968,155,5
3525,155,3.5
4323,155,5
3617,155,4
4360,155,5
2756,155,4
89,155,5
442,155,3
5261,155,4.5
2492,155,5
5062,155,4.5
2486,155,4.5
4942,155,4.5
2267,155,3
4809,155,4.5
3853,155,5
2288,155,3.5
1648,161,4
5136,161,4.5
3867,161,4
860,161,3.5
3712,161,4
2968,161,5
3525,161,4
4323,161,5
3617,161,4.5
4360,161,5
2756,161,4.5
89,161,5
3556,161,3.5
5261,161,3.5
2492,161,3.5
5062,161,4.5
2486,161,2.5
4942,161,4.5
2267,161,3
4809,161,4.5
3853,161,3.5
2288,161,4
1648,180,3
5136,180,4.5
2824,180,4.5
3867,180,3.5
2968,180,5
3525,180,2.5
4323,180,4
2756,180,2.5
442,180,5
3556,180,3.5
5261,180,3
2492,180,4
5062,180,4
2486,180,3
4942,180,5
2267,180,3
3853,180,3.5
2288,180,4
5136,187,3
918,187,4
2968,187,1.5
3525,187,3.5
4360,187,4.5
2756,187,2.5
89,187,3
442,187,3
5261,187,3
2492,187,1.5
5062,187,4
2486,187,4
4942,187,4.5
2288,187,4.5
5136,194,5
2968,194,1
4323,194,5
89,194,5
442,194,4
5261,194,4
2492,194,3
5062,194,4
2486,194,5
4942,194,2.5
2267,194,4
4809,194,4.5
3853,194,4.5
5136,197,4
860,197,4
3712,197,5
2968,197,4.5
3525,197,4
4360,197,1
2756,197,4
442,197,4
3556,197,3.5
2492,197,4.5
2486,197,1.5
4942,197,4.5
2267,197,3
4809,197,4
3853,197,2.5
2288,197,5
5136,238,5
3867,238,3
860,238,5
3712,238,4
2968,238,4.5
3525,238,4.5
4323,238,5
3617,238,5
4360,238,4
2756,238,3
89,238,5
442,238,4
3556,238,5
2486,238,3
4942,238,4
2267,238,5
4809,238,5
3853,238,5
2288,238,5
5136,243,4
2968,243,2
5062,243,3.5
2486,243,2.5
3867,268,2.5
2968,268,5
3525,268,2.5
4323,268,5
3617,268,4.5
4360,268,4
2756,268,3
442,268,3
3556,268,2.5
5261,268,4
2492,268,2.5
2486,268,2
4942,268,4
2288,268,3.5
1648,272,5
5136,272,5
2824,272,4
3867,272,4
860,272,3.5
2968,272,5
3525,272,3.5
4323,272,4
3617,272,3
4360,272,5
2756,272,4
89,272,4
442,272,3
3556,272,3.5
5261,272,4.5
2492,272,4
2486,272,4
4942,272,4.5
3853,272,4
2288,272,3.5
5136,274,5
860,274,4.5
3712,274,4.5
2968,274,4.5
3525,274,4.5
4323,274,5
4360,274,3
2756,274,4
442,274,4
3556,274,4
5261,274,4.5
2492,274,1.5
2486,274,4.5
4942,274,4.5
4809,274,4
3853,274,4
2288,274,5
5136,275,5
2968,275,4.5
3525,275,4.5
4323,275,5
89,275,4.5
3556,275,5
2486,275,4
2267,275,5
5136,278,5
918,278,4.5
2824,278,5
3867,278,3
2968,278,1
3525,278,5
4323,278,3.5
3617,278,5
2756,278,3.5
89,278,4.5
5261,278,4
2492,278,3
5062,278,4.5
2486,278,0.5
4942,278,4.5
4809,278,5
3853,278,4
1648,280,3.5
5136,280,3.5
918,280,4.5
3867,280,3.5
3712,280,4.5
2968,280,4.5
3525,280,3
4323,280,5
3617,280,4
442,280,4
3556,280,1.5
5261,280,3.5
2492,280,2.5
5062,280,3.5
2486,280,4
4942,280,3.5
3853,280,3
2288,280,3
1648,329,4.5
5136,329,5
3867,329,3.5
860,329,4.5
3712,329,5
2968,329,5
3525,329,4
4323,329,5
3617,329,4.5
2756,329,3
89,329,5
442,329,4
3556,329,3.5
5261,329,3.5
2492,329,3
5062,329,4
2486,329,4
4942,329,4.5
3853,329,2
2288,329,3
1648,393,3
5136,393,5
2824,393,4
3867,393,3
860,393,3.5
2968,393,4.5
3525,393,2.5
4323,393,5
3617,393,3.5
4360,393,5
2756,393,4
89,393,4
442,393,5
3556,393,4.5
5261,393,0.5
2492,393,3
5062,393,3.5
2486,393,4.5
4942,393,4
2267,393,5
3853,393,5
2288,393,3
1648,414,1.5
5136,414,3.5
3867,414,2.5
860,414,1.5
2968,414,3
3525,414,3.5
4323,414,5
4360,414,4
2756,414,3
442,414,3
3556,414,3
5261,414,2
2492,414,1.5
2486,414,4
4942,414,4
1648,424,2.5
5136,424,4.5
3712,424,5
2968,424,5
3525,424,5
4323,424,5
3617,424,4.5
4360,424,4.5
2756,424,3
442,424,4
3556,424,5
5261,424,2.5
2486,424,3.5
4942,424,5
3853,424,4.5
2288,424,3
1648,453,4
5136,453,4.5
918,453,5
2824,453,4
3867,453,3
3712,453,4.5
2968,453,4.5
3525,453,4
4323,453,5
3617,453,5
4360,453,4
2756,453,3
89,453,5
442,453,4
3556,453,3.5
5062,453,4.5
2486,453,1
4942,453,4.5
2267,453,3
4809,453,5
3853,453,3.5
2288,453,4
5136,462,2.5
3867,462,3.5
2968,462,1.5
3525,462,4
4323,462,2.5
3617,462,3
2756,462,4
3556,462,4.5
2486,462,3
4942,462,4
2267,462,3
2288,462,3
5136,550,5
2824,550,3.5
3867,550,4.5
860,550,4
2968,550,4.5
3525,550,4
4323,550,5
3617,550,3
4360,550,4.5
2756,550,3.5
89,550,5
442,550,4
3556,550,3.5
5261,550,4.5
5062,550,5
2486,550,2
4942,550,4.5
2267,550,5
2288,550,5
1648,557,4
5136,557,3
3867,557,4
860,557,3
2968,557,5
3525,557,3
4323,557,5
3617,557,4.5
4360,557,3
2756,557,4
89,557,3.5
442,557,3
3556,557,2.5
5261,557,1
2492,557,3
2486,557,3.5
4809,557,3.5
2288,557,1.5
1648,558,2.5
5136,558,2
3867,558,4
3712,558,4.5
2968,558,4.5
3525,558,3
4323,558,4
3617,558,4.5
4360,558,3
2756,558,3.5
442,558,2
3556,558,3
5261,558,1
2492,558,3.5
5062,558,3.5
2486,558,3
4942,558,4.5
2267,558,2.5
4809,558,4
2288,558,1.5
1648,568,3.5
5136,568,5
860,568,4.5
3712,568,5
2968,568,5
3525,568,4.5
4323,568,5
4360,568,4
2756,568,4
442,568,4
3556,568,4
2492,568,4
5062,568,3.5
2486,568,1.5
4942,568,5
2288,568,3
860,581,2.5
3712,581,4
2968,581,5
3525,581,4.5
4323,581,4
4360,581,2
3556,581,4.5
2492,581,4
2486,581,2.5
2288,581,3
5136,585,5
918,585,5
3867,585,3.5
860,585,4
3712,585,5
2968,585,1
3525,585,3.5
4360,585,3.5
89,585,5
5261,585,3.5
2492,585,4
5062,585,4
2486,585,3.5
2288,585,5
1648,597,4
5136,597,4
918,597,4.5
3867,597,2
860,597,3.5
3712,597,3.5
2968,597,3
3525,597,4
4323,597,5
3617,597,3.5
4360,597,4.5
2756,597,4
442,597,4
3556,597,4.5
2492,597,3
5062,597,3.5
2486,597,3.5
4942,597,4.5
2267,597,3
4809,597,5
2288,597,4
5136,601,4.5
3867,601,3
3712,601,4.5
2968,601,1.5
3525,601,4
4323,601,5
2756,601,3.5
89,601,5
3556,601,4.5
5261,601,2
2492,601,3.5
5062,601,3.5
2486,601,3
4942,601,4.5
2288,601,0.5
1648,602,4
5136,602,4.5
3867,602,3
860,602,2.5
3712,602,3.5
3525,602,3.5
4323,602,5
4360,602,4.5
2756,602,4
89,602,4
442,602,4
3556,602,3
5261,602,1.5
2492,602,3
5062,602,3.5
2486,602,1.5
4942,602,3.5
3853,602,2
2288,602,3
1648,603,4.5
5136,603,5
918,603,5
2824,603,5
3867,603,5
860,603,4
3712,603,5
2968,603,5
3525,603,3.5
4323,603,3.5
3617,603,4
2756,603,4
89,603,4.5
442,603,5
3556,603,3.5
5261,603,5
2492,603,4
5062,603,4.5
2486,603,4.5
4942,603,4
2267,603,3
4809,603,5
3853,603,4.5
2288,603,4
1648,604,4
5136,604,4
918,604,4.5
2824,604,5
3867,604,2.5
860,604,2.5
3712,604,5
2968,604,5
3525,604,4
4323,604,3
3617,604,4
2756,604,2.5
89,604,3.5
442,604,5
3556,604,4
5261,604,3
2492,604,2
5062,604,3
2486,604,2.5
4942,604,5
2267,604,3
4809,604,4
3853,604,1.5
2288,604,3.5
1648,607,3
5136,607,4.5
918,607,5
2824,607,3
3867,607,4
860,607,3
3712,607,4.5
2968,607,1.5
3525,607,3.5
4323,607,5
3617,607,3.5
4360,607,4
2756,607,2.5
89,607,3
442,607,2
3556,607,3
5261,607,4.5
2492,607,4
5062,607,3.5
2486,607,2
4942,607,4.5
4809,607,4
3853,607,4.5
2288,607,2.5
5136,629,4
918,629,5
860,629,4
3712,629,4.5
2968,629,2.5
3525,629,4.5
4323,629,5
3617,629,4
2756,629,4
5062,629,3.5
2486,629,4
4942,629,5
3853,629,5
2288,629,3
1648,640,3.5
5136,640,4.5
2824,640,3
3867,640,4
860,640,4
2968,640,5
3525,640,3.5
4323,640,5
4360,640,5
2756,640,4.5
3556,640,4
5261,640,4
5062,640,4
2486,640,3
4942,640,3.5
5136,641,4.5
860,641,3
2968,641,3
4323,641,5
89,641,5
442,641,5
5261,641,3.5
2486,641,2.5
4942,641,4
2267,641,4
5136,664,4
860,664,2.5
3712,664,4.5
2968,664,3
3525,664,4
4323,664,2.5
2756,664,3
3556,664,3.5
2492,664,4.5
5062,664,3.5
2486,664,0.5
5136,671,4
918,671,5
2824,671,4
3867,671,4
860,671,3
2968,671,5
3525,671,3.5
4323,671,0.5
3617,671,4
4360,671,4.5
2756,671,5
442,671,4
3556,671,3
2492,671,3.5
5062,671,2
2486,671,0.5
4942,671,5
2267,671,3
1648,672,3
5136,672,3.5
918,672,5
2824,672,3
3867,672,4.5
860,672,3.5
2968,672,5
3525,672,3
4323,672,0.5
3617,672,4.5
4360,672,4
2756,672,5
89,672,4
442,672,3
3556,672,4
5261,672,0.5
2492,672,3
5062,672,2
2486,672,0.5
4942,672,2.5
5136,680,4
2824,680,3
3867,680,5
860,680,5
3712,680,4.5
2968,680,1
3525,680,4.5
4323,680,5
3617,680,3.5
4360,680,4
2756,680,4.5
89,680,5
442,680,5
3556,680,4.5
5261,680,3
2492,680,3
5062,680,4.5
2486,680,4.5
4942,680,3.5
2267,680,5
3853,680,4
2288,680,3
5136,745,4
3867,745,4
860,745,4
2968,745,3
3525,745,4.5
4323,745,5
4360,745,3.5
2756,745,3
442,745,4
3556,745,3.5
5261,745,4
2492,745,4
2486,745,3
3853,745,3
2288,745,4.5
5136,752,4
918,752,5
2824,752,4
3867,752,5
860,752,4
3712,752,4.5
2968,752,2
3525,752,3.5
4323,752,3.5
3617,752,3
4360,752,2.5
2756,752,3
89,752,4.5
442,752,3
5261,752,4.5
2486,752,4.5
4942,752,3.5
2267,752,2.5
3853,752,3.5
2288,752,3.5
5136,786,3.5
2968,786,5
3525,786,4
4360,786,1.5
2756,786,2.5
2486,786,3
4942,786,5
5136,788,5
3867,788,2.5
860,788,4
2968,788,2
3525,788,3.5
4323,788,5
4360,788,3
2756,788,4
3556,788,3.5
2492,788,2.5
5062,788,3.5
2486,788,2
3853,788,1.5
2288,788,2
5136,807,5
918,807,5
2824,807,4
860,807,4.5
2968,807,1
3525,807,4.5
4323,807,5
2756,807,4
442,807,3
5261,807,5
2486,807,4.5
2267,807,2
4809,807,5
3853,807,4
2288,807,4.5
5136,808,4.5
918,808,5
2824,808,3
3867,808,5
860,808,4
3712,808,5
2968,808,5
3525,808,3.5
4323,808,1.5
3617,808,4.5
4360,808,3
2756,808,5
89,808,3.5
442,808,3
3556,808,4.5
5261,808,2
2492,808,3.5
5062,808,3.5
2486,808,3
4942,808,3
4809,808,4
3853,808,4
2288,808,4
5136,809,4
918,809,5
2824,809,4
3867,809,3.5
860,809,3.5
3712,809,5
2968,809,4.5
3525,809,3.5
3617,809,4.5
4360,809,3
2756,809,4
442,809,3
3556,809,4
5261,809,1.5
2492,809,1.5
2486,809,3
4809,809,3.5
2288,809,3.5
5136,812,5
2824,812,2.5
3867,812,3
860,812,3
2968,812,1.5
3525,812,3.5
4323,812,3
4360,812,4
2756,812,3
3556,812,3.5
2492,812,2.5
5062,812,3.5
2486,812,2
4942,812,5
4809,812,4
5136,854,2.5
3867,854,3.5
860,854,3
3712,854,4.5
2968,854,2
3525,854,3
4323,854,4
4360,854,2
442,854,1
3556,854,2.5
5261,854,2.5
2492,854,2.5
5062,854,4
2486,854,2.5
4942,854,4.5
4809,854,5
3853,854,3.5
2288,854,2.5
5136,857,4
3867,857,3.5
860,857,5
3712,857,4.5
2968,857,4.5
3525,857,4.5
4323,857,3.5
3617,857,5
4360,857,3.5
2756,857,5
89,857,5
442,857,2
3556,857,4
5261,857,2
2486,857,3.5
4942,857,4
2267,857,5
4809,857,4
3853,857,3
2288,857,3.5
1648,862,4
5136,862,5
918,862,5
3867,862,3
860,862,4
3712,862,3.5
2968,862,5
3525,862,4.5
4323,862,4
3617,862,4
89,862,4.5
3556,862,4.5
5261,862,5
2492,862,4
5062,862,3.5
2486,862,3.5
2267,862,3
2288,862,3
1648,954,4.5
5136,954,4
918,954,4
3712,954,4.5
2968,954,4.5
3525,954,3.5
4323,954,3.5
3617,954,3.5
442,954,4
3556,954,2.5
5261,954,2
2492,954,4
5062,954,4
2486,954,2.5
4942,954,4
4809,954,4
3853,954,2
2288,954,4
1648,955,4
5136,955,3.5
918,955,4
3712,955,4
2968,955,4.5
3525,955,3
4323,955,5
3617,955,4.5
2756,955,3.5
442,955,4
3556,955,3
2492,955,3
5062,955,3.5
2486,955,2
4942,955,4
4809,955,4
3853,955,2.5
2288,955,3.5
5136,1422,5
2824,1422,3.5
3867,1422,3
860,1422,4
2968,1422,5
3525,1422,4
4323,1422,5
3617,1422,3.5
4360,1422,5
2756,1422,5
442,1422,4
5261,1422,5
2486,1422,2
4942,1422,5
2267,1422,4.5
4809,1422,4
3867,1572,5
2968,1572,2
3525,1572,3
4323,1572,3
3617,1572,4
2756,1572,4
442,1572,4
3556,1572,3.5
5261,1572,5
2492,1572,5
5062,1572,4
2486,1572,3.5
4942,1572,5
2267,1572,2
2288,1572,3.5
5136,1597,2
3867,1597,3.5
860,1597,3.5
3712,1597,5
2968,1597,1
3525,1597,3
4323,1597,5
4360,1597,4
2756,1597,4
3556,1597,3
5062,1597,4
2486,1597,2
2288,1597,2
5136,1637,3
3867,1637,2
3712,1637,4
2968,1637,4.5
3525,1637,2.5
4323,1637,3
3617,1637,4
2756,1637,3.5
3556,1637,3
2492,1637,4.5
5062,1637,3.5
2486,1637,2
4942,1637,4.5
2288,1637,3
5136,1891,4.5
918,1891,5
2824,1891,4
3867,1891,4.5
860,1891,4
2968,1891,5
3525,1891,4
4323,1891,5
4360,1891,4
89,1891,4
442,1891,3
3556,1891,3.5
5261,1891,1
2492,1891,5
5062,1891,4.5
2486,1891,4.5
4942,1891,4.5
5136,1892,4.5
918,1892,5
2824,1892,4.5
3867,1892,4
860,1892,3
2968,1892,4.5
3525,1892,4
4323,1892,5
4360,1892,4
89,1892,4
442,1892,3
3556,1892,3
2492,1892,3.5
5062,1892,4.5
2486,1892,4
4942,1892,2.5
1648,1894,3
5136,1894,2.5
918,1894,5
2824,1894,4
3867,1894,3.5
2968,1894,4.5
3525,1894,3.5
4323,1894,5
4360,1894,5
89,1894,3
442,1894,3
3556,1894,4
2492,1894,1.5
5062,1894,3
2486,1894,3
5136,1900,1
2968,1900,5
3525,1900,4
4323,1900,3.5
2756,1900,3
442,1900,3
3556,1900,3.5
2486,1900,3
4942,1900,4
3853,1900,4.5
860,2024,4
3712,2024,4.5
2968,2024,0.5
3525,2024,3
4323,2024,1
2756,2024,4.5
442,2024,3
3556,2024,4
2492,2024,2.5
2486,2024,0.5
4942,2024,5
2267,2024,3
2288,2024,3
2968,2164,1.5
3525,2164,3.5
442,2164,5
3556,2164,3
2492,2164,4
2486,2164,3
3853,2164,3
2288,2164,2.5
5136,2501,4.5
3867,2501,3.5
3712,2501,5
2968,2501,2
3525,2501,4
3617,2501,4
2756,2501,4
89,2501,4
442,2501,5
3556,2501,4
5261,2501,0.5
2492,2501,3.5
5062,2501,4
2486,2501,4
4942,2501,2.5
2267,2501,4
2288,2501,4
5136,2502,4
3867,2502,4
3712,2502,5
2968,2502,5
3525,2502,3.5
3617,2502,3.5
2756,2502,4
442,2502,5
3556,2502,3.5
5261,2502,0.5
2492,2502,3.5
5062,2502,4
2486,2502,3
4942,2502,4
2267,2502,4
2288,2502,4.5
5136,3049,3
918,3049,4
3867,3049,2.5
860,3049,3.5
3712,3049,5
2968,3049,1
3525,3049,3.5
4323,3049,5
4360,3049,2.5
2756,3049,4
442,3049,1
5261,3049,1
2492,3049,1
2486,3049,0.5
4809,3049,3
2288,3049,1
5136,4327,1.5
3867,4327,3
2968,4327,1
3525,4327,2.5
4323,4327,5
3617,4327,3
4360,4327,5
2756,4327,4
3556,4327,2
2492,4327,1
5062,4327,3.5
2486,4327,1
4942,4327,4
2288,4327,2.5
5136,5503,4
3712,5503,4
2968,5503,1
3525,5503,3.5
4323,5503,3.5
4360,5503,4
2756,5503,3
2492,5503,4
2486,5503,2.5
4942,5503,3
3853,5503,2
2288,5503,4
5136,7443,1
3712,7443,4
2968,7443,2.5
3525,7443,3
442,7443,3
3556,7443,3
5261,7443,3
5062,7443,3.5
2486,7443,2.5
2267,7443,2.5
2288,7443,3
5136,8358,4
2968,8358,2.5
3525,8358,4.5
3617,8358,5
4360,8358,4
2756,8358,4
89,8358,5
442,8358,3
3556,8358,3.5
2486,8358,2.5
2267,8358,4
2288,8358,4
5136,8467,1
3867,8467,1
860,8467,4
3712,8467,4.5
2968,8467,2
3525,8467,4
4323,8467,5
4360,8467,4
3556,8467,1.5
5261,8467,0.5
5062,8467,4
2486,8467,0.5
4942,8467,4
2288,8467,0.5
1648,8587,4
5136,8587,5
918,8587,5
2824,8587,3.5
3867,8587,4
860,8587,4
2968,8587,5
3525,8587,4.5
4323,8587,4
3617,8587,4.5
4360,8587,4.5
2756,8587,4
442,8587,3
3556,8587,5
5261,8587,4
2492,8587,4
2486,8587,0.5
4942,8587,3
2267,8587,3
4809,8587,4.5
2968,9331,2.5
3525,9331,3.5
4323,9331,3.5
2756,9331,3.5
2492,9331,3
2486,9331,0.5
2968,9741,3.5
3525,9741,3.5
2756,9741,2.5
2486,9741,3
4942,9741,3
1648,9802,5
860,9802,3.5
3712,9802,4
2968,9802,5
3525,9802,2.5
4323,9802,3
3617,9802,4.5
2756,9802,3.5
442,9802,2
3556,9802,3
2492,9802,3.5
2486,9802,2.5
4942,9802,5
2288,9802,4
1648,9806,3.5
5136,9806,5
918,9806,3.5
3867,9806,3
860,9806,3.5
3712,9806,4.5
2968,9806,5
3525,9806,3.5
4323,9806,4
4360,9806,4.5
2756,9806,4
3556,9806,3.5
5261,9806,0.5
2492,9806,5
5062,9806,3.5
2486,9806,3
4809,9806,4.5
2288,9806,3.5
1648,10020,3
5136,10020,5
3867,10020,4
860,10020,3.5
2968,10020,2
3525,10020,4
4323,10020,3
4360,10020,4
2756,10020,3
3556,10020,4
2492,10020,4
5062,10020,2
2486,10020,2.5
4809,10020,4
5136,36657,4.5
3867,36657,4
3712,36657,4.5
2968,36657,5
3525,36657,4
4323,36657,5
4360,36657,4
2756,36657,3.5
442,36657,4
3556,36657,3.5
2492,36657,3
5062,36657,4
2486,36657,3.5
3853,36657,3
2288,36657,4
1648,36658,3.5
5136,36658,4
3867,36658,3.5
3712,36658,4.5
2968,36658,4.5
3525,36658,4
4323,36658,5
4360,36658,4.5
2756,36658,3.5
442,36658,4
3556,36658,3.5
2492,36658,2
2486,36658,3
4942,36658,4
4809,36658,3.5
2288,36658,4
3867,36955,3
860,36955,3.5
3712,36955,4
2968,36955,1.5
3525,36955,3
4323,36955,2
2756,36955,4
2492,36955,4
2486,36955,1.5
4942,36955,4
